code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare,code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio,code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI,code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity,code,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr,code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz000009,2017-10-28,2017-09-30,0.039566,0.076048,0.345686,370590687.300000,0.094679,,2149344971.00,2120089068.00,sz000009,2017-10-28,2017-09-30,2.829885,95.410239,0.389866,692.544844,0.300692,0.203266,sz000009,2017-10-28,2017-09-30,0.024795,0.365446,0.011364,-0.142857,-0.142069,sz000009,2017-10-28,2017-09-30,1.836311,0.986444,0.413519,0.353372,0.620972,2.638328,sz000009,2017-10-28,2017-09-30,0.695405,0.304595,0.100598,2.427724,0.009856,0.129603,0.009796,sz000009,2017-10-28,2017-09-30,0.039566,5.288314,0.203266,0.487004,0.075581,0.797864,0.588092,0.161078
sz000009,2018-10-30,2018-09-30,0.019550,0.039025,0.353386,259486421.200000,0.023884,,2149344971.00,2119789066.00,sz000009,2018-10-30,2018-09-30,2.943256,91.735142,0.463937,581.975387,0.353746,0.239219,sz000009,2018-10-30,2018-09-30,0.094231,0.081869,-0.299803,-0.453571,-0.453626,sz000009,2018-10-30,2018-09-30,1.651172,0.851310,0.404055,0.138662,0.653570,2.886587,sz000009,2018-10-30,2018-09-30,0.680333,0.319667,0.102162,2.172113,0.309250,7.924443,0.307484,sz000009,2018-10-30,2018-09-30,0.019550,5.542325,0.239219,0.380016,0.038802,0.688856,0.539619,0.104385
sz000009,2019-10-26,2019-09-30,0.037654,0.065599,0.359834,574361312.880000,0.122464,,2579213965.00,2543836879.00,sz000009,2019-10-26,2019-09-30,2.643797,102.125854,0.586500,460.358134,0.435555,0.291453,sz000009,2019-10-26,2019-09-30,0.059067,0.058559,1.213454,1.036649,1.035189,sz000009,2019-10-26,2019-09-30,1.578081,0.833197,0.394362,0.056091,0.652047,2.873948,sz000009,2019-10-26,2019-09-30,0.663877,0.336123,0.101487,3.538532,0.158907,2.422375,0.158234,sz000009,2019-10-26,2019-09-30,0.037654,5.660433,0.291453,0.349411,0.065322,0.653607,0.717397,0.139310
sz000009,2020-10-29,2020-09-30,0.084807,0.118034,0.347990,818893958.080000,0.241169,,2579213965.00,2551897988.00,sz000009,2020-10-29,2020-09-30,3.310496,81.558779,0.507451,532.071200,0.344469,0.226576,sz000009,2020-10-29,2020-09-30,0.255408,0.032985,0.425747,1.598972,1.598944,sz000009,2020-10-29,2020-09-30,1.774802,1.037293,0.513678,-0.060311,0.593156,2.457945,sz000009,2020-10-29,2020-09-30,0.663309,0.336691,0.145571,3.979413,0.105190,0.891182,0.104400,sz000009,2020-10-29,2020-09-30,0.084807,5.016388,0.226576,0.636929,0.117148,0.753817,0.757888,0.205052
sz000009,2021-10-26,2021-09-30,0.121606,0.124785,0.305485,1518199059.990000,0.400414,,2579213965.00,2551430324.00,sz000009,2021-10-26,2021-09-30,4.972253,54.301342,0.896259,301.252272,0.554680,0.368661,sz000009,2021-10-26,2021-09-30,0.146705,0.091192,0.853963,0.711672,0.711288,sz000009,2021-10-26,2021-09-30,1.714504,0.939893,0.539606,0.024448,0.556875,2.256699,sz000009,2021-10-26,2021-09-30,0.664792,0.335208,0.163221,8.032459,-0.006880,-0.055136,-0.006857,sz000009,2021-10-26,2021-09-30,0.121606,4.511124,0.368661,0.587913,0.124374,0.797289,0.880074,0.177253
sz000009,2022-10-27,2022-09-30,0.069336,0.069342,0.208248,1558784901.190000,0.278599,,2579213965.00,2551430324.00,sz000009,2022-10-27,2022-09-30,4.572166,59.052979,1.527353,176.776417,0.782882,0.519380,sz000009,2022-10-27,2022-09-30,0.108687,0.443200,0.026733,-0.355389,-0.355192,sz000009,2022-10-27,2022-09-30,1.448853,0.881480,0.450096,0.649873,0.636622,2.751956,sz000009,2022-10-27,2022-09-30,0.677851,0.322149,0.125521,7.520913,-0.010145,-0.146302,-0.010133,sz000009,2022-10-27,2022-09-30,0.069336,5.220630,0.519380,0.369221,0.069257,0.838649,0.862374,0.095761
sz000009,2015-04-29,2014-12-31,0.093629,0.109603,0.321071,472548632.600000,0.201513,4277077600.830000,1505235729.00,1489669062.00,sz000009,2015-04-29,2014-12-31,5.490979,65.562076,0.495812,726.080946,0.440893,0.304297,sz000009,2015-04-29,2014-12-31,0.023676,0.081818,0.063936,0.052632,0.037363,sz000009,2015-04-29,2014-12-31,1.649756,0.651745,0.323309,0.082053,0.628934,2.694940,sz000009,2015-04-29,2014-12-31,0.689094,0.310906,0.156287,4.270411,0.110086,1.004415,0.110086,sz000009,2015-04-29,2014-12-31,0.093629,4.373536,0.304297,0.641892,0.109602,0.802995,0.765831,0.178228
sz000009,2016-04-29,2015-12-31,0.203624,0.198526,0.334472,965898398.860000,0.495576,4865351411.770000,1592107386.00,1489669062.00,sz000009,2016-04-29,2015-12-31,5.495710,65.505636,0.524336,686.582119,0.431661,0.298133,sz000009,2016-04-29,2015-12-31,0.364488,0.230172,1.044019,1.500000,1.601205,sz000009,2016-04-29,2015-12-31,1.527757,0.770558,0.468372,0.244179,0.636095,2.747971,sz000009,2016-04-29,2015-12-31,0.691943,0.308057,0.189039,5.892160,0.002587,0.013031,0.002571,sz000009,2016-04-29,2015-12-31,0.203624,4.237640,0.298133,0.816867,0.197307,0.781253,0.830283,0.304176
sz000009,2017-04-27,2016-12-31,0.052183,0.065424,0.306634,419482105.080000,0.108584,6411749425.420000,2149344971.00,2120065530.00,sz000009,2017-04-27,2016-12-31,5.284937,68.118120,0.635028,566.904318,0.484295,0.324603,sz000009,2017-04-27,2016-12-31,0.008804,0.193718,-0.547671,-0.685714,-0.689027,sz000009,2017-04-27,2016-12-31,1.413740,0.632769,0.197313,0.166763,0.623791,2.658097,sz000009,2017-04-27,2016-12-31,0.652092,0.347908,0.127884,2.471835,-0.001897,-0.028992,-0.001886,sz000009,2017-04-27,2016-12-31,0.052183,4.442546,0.324603,0.556362,0.065041,0.774339,0.595442,0.141064
sz000009,2018-04-28,2017-12-31,0.028125,0.046024,0.337151,323247414.690000,0.061974,7023511217.260000,2149344971.00,2119864068.00,sz000009,2018-04-28,2017-12-31,4.020474,89.541670,0.553175,650.788101,0.437617,0.290189,sz000009,2018-04-28,2017-12-31,0.117798,0.253737,-0.229413,-0.454545,-0.429250,sz000009,2018-04-28,2017-12-31,1.641650,0.826643,0.354854,0.272488,0.633121,2.725691,sz000009,2018-04-28,2017-12-31,0.671901,0.328099,0.104190,1.912929,0.055657,1.209313,0.055285,sz000009,2018-04-28,2017-12-31,0.028125,5.144768,0.290189,0.412080,0.045716,0.851829,0.477241,0.112454
sz000009,2019-04-30,2018-12-31,0.041632,0.056768,0.369968,665070544.330000,0.099463,11715547130.350000,2149344971.00,2119789066.00,sz000009,2019-04-30,2018-12-31,3.716425,96.867281,0.793562,453.650597,0.613721,0.413210,sz000009,2019-04-30,2018-12-31,0.054212,0.101084,1.057466,0.666667,0.604913,sz000009,2019-04-30,2018-12-31,1.566060,0.822524,0.407398,0.130258,0.649896,2.856291,sz000009,2019-04-30,2018-12-31,0.674544,0.325456,0.098688,3.354674,0.232413,4.094065,0.231375,sz000009,2019-04-30,2018-12-31,0.041632,5.546110,0.413210,0.321440,0.056515,0.642651,0.701908,0.125287
sz000009,2020-04-29,2019-12-31,0.055737,0.059576,0.351089,711856499.090000,0.116755,11948727206.580000,2579213965.00,2543836879.00,sz000009,2020-04-29,2019-12-31,4.049161,88.907318,0.828943,434.288021,0.602771,0.399749,sz000009,2020-04-29,2019-12-31,0.050167,0.012061,0.070347,0.200000,0.408623,sz000009,2020-04-29,2019-12-31,1.600159,0.856968,0.446269,0.005307,0.645559,2.821345,sz000009,2020-04-29,2019-12-31,0.651962,0.348038,0.107181,3.522148,0.111956,1.879210,0.111437,sz000009,2020-04-29,2019-12-31,0.055737,5.558205,0.399749,0.423030,0.059300,0.611408,0.716082,0.135444
sz000009,2021-03-27,2020-12-31,0.106249,0.100793,0.341093,1067788613.280000,0.256575,10593850771.900000,2579213965.00,2551430324.00,sz000009,2021-03-27,2020-12-31,4.636698,77.641453,0.789557,455.951880,0.521910,0.343616,sz000009,2021-03-27,2020-12-31,0.250564,0.054512,0.500005,1.166667,1.197548,sz000009,2021-03-27,2020-12-31,1.832010,1.093409,0.583278,-0.045689,0.584217,2.405103,sz000009,2021-03-27,2020-12-31,0.664471,0.335529,0.149648,4.133430,0.061842,0.613550,0.061438,sz000009,2021-03-27,2020-12-31,0.106249,4.982511,0.343616,0.619749,0.100135,0.750377,0.758070,0.176034
sz000009,2022-03-31,2021-12-31,0.138800,0.100216,0.287401,1759125767.380000,0.401517,17553419112.710000,2579213965.00,2551430324.00,sz000009,2022-03-31,2021-12-31,6.079864,59.211855,1.339608,268.735356,0.781682,0.510847,sz000009,2022-03-31,2021-12-31,0.155800,0.163752,0.647448,0.538462,0.564913,sz000009,2022-03-31,2021-12-31,1.547886,0.890547,0.450948,0.150618,0.577624,2.367557,sz000009,2022-03-31,2021-12-31,0.644115,0.355885,0.156941,6.665351,-0.015910,-0.158757,-0.015862,sz000009,2022-03-31,2021-12-31,0.138800,4.619294,0.510847,0.588701,0.099915,0.814993,0.849970,0.144235
sz000010,2014-04-29,2014-03-31,-0.009307,-0.159374,0.178057,-6277346.750000,-0.008563,,588069788.00,271175384.00,sz000010,2014-04-29,2014-03-31,0.347673,258.863779,0.134827,667.521442,0.047066,0.043357,sz000010,2014-04-29,2014-03-31,11.033056,2.370669,-18.831563,-3.390244,-3.367998,sz000010,2014-04-29,2014-03-31,4.271762,3.096773,2.446993,0.151864,0.213803,1.271946,sz000010,2014-04-29,2014-03-31,0.904731,0.095269,0.768222,,-0.710671,,-0.710671,sz000010,2014-04-29,2014-03-31,-0.009307,1.470826,0.043357,0.915703,-0.159374,1.057468,0.772818,-0.195018
sz000010,2015-04-29,2015-03-31,-0.003978,-0.016886,0.156561,-2582574.010000,-0.120690,,588069788.00,358157448.00,sz000010,2015-04-29,2015-03-31,2.034185,44.243765,0.855926,105.149225,0.221644,0.182499,sz000010,2015-04-29,2015-03-31,-0.114822,0.104943,0.588588,0.622449,0.622638,sz000010,2015-04-29,2015-03-31,3.403964,2.587169,1.743115,0.913130,0.370185,1.587769,sz000010,2015-04-29,2015-03-31,0.784662,0.215338,0.610468,,-0.645777,,-0.645777,sz000010,2015-04-29,2015-03-31,-0.003978,1.537009,0.182499,0.839917,-0.016886,-3.746290,4.390261,0.001027
sz000010,2016-04-29,2016-03-31,-0.015149,-0.273505,0.268444,-33163794.970000,0.003545,,819854713.00,407929925.00,sz000010,2016-04-29,2016-03-31,0.297600,302.419297,0.065478,1374.504819,0.039551,0.025158,sz000010,2016-04-29,2016-03-31,2.937114,4.120627,-11.841373,-9.783784,-14.078118,sz000010,2016-04-29,2016-03-31,1.707048,0.899278,0.402409,6.172246,0.518503,2.076856,sz000010,2016-04-29,2016-03-31,0.602050,0.397950,0.279451,-0.135794,-0.248409,,-0.248409,sz000010,2016-04-29,2016-03-31,-0.015149,2.232359,0.025158,0.986216,-0.273505,0.898724,8.364085,-0.036385
sz000010,2017-04-28,2017-03-31,-0.011580,-0.244390,0.223979,-25661183.720000,0.057420,,819854713.00,522171498.00,sz000010,2017-04-28,2017-03-31,0.315702,285.078760,0.046997,1915.004427,0.037113,0.024181,sz000010,2017-04-28,2017-03-31,0.022107,-0.144681,0.226229,0.220551,0.220095,sz000010,2017-04-28,2017-03-31,1.636294,0.597602,0.322030,-0.299223,0.424818,1.738581,sz000010,2017-04-28,2017-03-31,0.688038,0.311962,0.370002,-0.752866,7.452132,,7.452132,sz000010,2017-04-28,2017-03-31,-0.011580,1.971232,0.024181,0.994033,-0.244390,0.846662,2.328258,-0.123977
sz000010,2018-04-27,2018-03-31,-0.041170,-0.579316,0.091576,-46917605.820000,-1.320335,,819854713.00,522171498.00,sz000010,2018-04-27,2018-03-31,0.264349,340.458388,0.041201,2184.389608,0.029806,0.027034,sz000010,2018-04-27,2018-03-31,-0.494189,-0.244162,-0.828349,-0.826367,-0.825480,sz000010,2018-04-27,2018-03-31,1.580519,0.563219,0.215757,0.080983,0.607566,2.548199,sz000010,2018-04-27,2018-03-31,0.906142,0.093858,0.362617,-2.764715,-1.028795,,-1.028795,sz000010,2018-04-27,2018-03-31,-0.041170,2.648667,0.027034,0.992473,-0.579316,1.000208,1.361701,-0.425347
sz000010,2019-04-30,2019-03-31,0.006848,0.099540,0.289853,19871132.260000,-0.831921,,819854713.00,522170348.00,sz000010,2019-04-30,2019-03-31,0.224587,400.736105,0.111542,806.870385,0.073096,0.059529,sz000010,2019-04-30,2019-03-31,-0.618858,0.189636,1.423533,1.061620,1.061882,sz000010,2019-04-30,2019-03-31,1.125333,0.607612,0.045744,0.483803,0.757802,4.128850,sz000010,2019-04-30,2019-03-31,0.828137,0.171863,0.044010,1.697861,-0.304999,-3.064075,-0.304999,sz000010,2019-04-30,2019-03-31,0.006848,7.969774,0.059529,0.145010,0.099540,0.993771,0.411024,0.243695
sz000010,2020-04-30,2020-03-31,-0.026515,-0.167211,0.186015,-11749585.220000,0.038913,,819854713.00,522171498.00,sz000010,2020-04-30,2020-03-31,0.046140,1950.576555,0.044228,2034.897160,0.019847,0.016512,sz000010,2020-04-30,2020-03-31,0.032193,0.228861,-1.591289,-5.085714,-5.056978,sz000010,2020-04-30,2020-03-31,1.013229,0.707052,0.006588,0.335616,0.823635,5.670045,sz000010,2020-04-30,2020-03-31,0.831517,0.168483,0.038534,0.010052,-2.497164,,-2.497164,sz000010,2020-04-30,2020-03-31,-0.026515,9.652411,0.016512,0.994947,-0.167211,1.034134,-52.912688,0.003056
sz000010,2021-04-30,2021-03-31,0.003211,0.034105,0.125054,7778001.620000,0.064781,,819854713.00,522171498.00,sz000010,2021-04-30,2021-03-31,0.119008,756.252903,1.025132,87.793541,0.081522,0.064240,sz000010,2021-04-30,2021-03-31,0.132329,-0.156635,1.661981,1.132867,1.135272,sz000010,2021-04-30,2021-03-31,1.068072,0.996050,0.011183,-0.213315,0.768281,4.315575,sz000010,2021-04-30,2021-03-31,0.772080,0.227920,0.067574,1.740107,-0.178653,-5.238378,-0.178653,sz000010,2021-04-30,2021-03-31,0.003211,7.208491,0.064240,0.203312,0.034105,0.525398,0.483896,0.134145
sz000010,2022-04-28,2022-03-31,0.003811,0.026762,0.107288,4922178.200000,0.029094,,819854713.00,522171498.00,sz000010,2022-04-28,2022-03-31,0.071937,1251.095955,0.982170,91.633838,0.053084,0.041778,sz000010,2022-04-28,2022-03-31,0.052825,0.185078,-0.367167,0.263158,0.249239,sz000010,2022-04-28,2022-03-31,1.012912,0.963206,0.028346,0.226536,0.795158,4.881815,sz000010,2022-04-28,2022-03-31,0.768202,0.231798,0.059392,1.472364,0.384919,14.382936,0.384919,sz000010,2022-04-28,2022-03-31,0.003811,8.492707,0.041778,0.401345,0.026762,0.584683,0.321871,0.142206
sz000010,2014-08-15,2014-06-30,-0.010389,-0.067195,0.194321,-7199268.540000,-0.018504,90353729.140000,588069788.00,271175384.00,sz000010,2014-08-15,2014-06-30,0.902790,199.381972,0.349854,514.499766,0.127575,0.117558,sz000010,2014-08-15,2014-06-30,-0.016873,-0.264897,-2.730237,-1.844961,-1.843020,sz000010,2014-08-15,2014-06-30,4.174793,2.959198,2.270027,-0.580798,0.220627,1.283082,sz000010,2014-08-15,2014-06-30,0.905499,0.094501,0.761879,,-0.408438,,-0.408438,sz000010,2014-08-15,2014-06-30,-0.010389,1.476241,0.117558,0.890881,-0.067195,1.177750,0.629168,-0.090682
sz000010,2015-08-18,2015-06-30,0.002971,0.002325,0.144639,943912.100000,-0.113105,399724363.110000,588069788.00,358157448.00,sz000010,2015-08-18,2015-06-30,5.484762,32.818199,1.934677,93.038799,0.591104,0.301693,sz000010,2015-08-18,2015-06-30,-0.107682,1.374581,1.131112,1.256881,1.253473,sz000010,2015-08-18,2015-06-30,0.612774,0.412307,0.288340,6.611275,0.707177,3.415033,sz000010,2015-08-18,2015-06-30,0.359154,0.640846,0.284103,12.901661,-0.541096,-232.777398,-0.541096,sz000010,2015-08-18,2015-06-30,0.002971,2.459720,0.301693,1.722299,0.002325,0.094507,0.922491,0.026663
sz000010,2016-08-24,2016-06-30,0.012027,0.045967,0.279383,25782153.100000,0.070915,555720200.830000,819854713.00,407929925.00,sz000010,2016-08-24,2016-06-30,1.360096,132.343572,0.271579,662.790878,0.177749,0.112964,sz000010,2016-08-24,2016-06-30,3.016957,1.519235,26.314146,10.464286,15.191460,sz000010,2016-08-24,2016-06-30,1.589414,0.736325,0.327192,0.907817,0.535545,2.153062,sz000010,2016-08-24,2016-06-30,0.602946,0.397054,0.274986,1.894275,-0.322335,-7.012234,-0.322335,sz000010,2016-08-24,2016-06-30,0.012027,2.268674,0.112964,1.020956,0.045967,0.620596,0.472093,0.156897
sz000010,2017-08-29,2017-06-30,-0.020777,-0.168544,0.259129,-46079064.820000,-0.039038,269264751.890000,819854713.00,522171498.00,sz000010,2017-08-29,2017-06-30,0.772528,233.001336,0.115613,1556.918911,0.095123,0.062378,sz000010,2017-08-29,2017-06-30,-0.014398,-0.179914,-2.787247,-2.732087,-2.730853,sz000010,2017-08-29,2017-06-30,1.611077,0.600607,0.250191,-0.330912,0.436939,1.776005,sz000010,2017-08-29,2017-06-30,0.696719,0.303281,0.355898,-1.020169,2.192752,,2.192752,sz000010,2017-08-29,2017-06-30,-0.020777,1.998734,0.062378,0.988741,-0.168544,0.882599,1.980230,-0.096435
sz000010,2018-08-31,2018-06-30,-0.076356,-0.790732,0.054549,-85027606.750000,-1.342741,102308876.790000,819854713.00,522171348.00,sz000010,2018-08-31,2018-06-30,0.361768,497.556789,0.057012,3157.204382,0.041382,0.037371,sz000010,2018-08-31,2018-06-30,-0.506145,-0.320623,-0.845255,-0.865108,-0.865354,sz000010,2018-08-31,2018-06-30,1.550313,0.456041,0.101765,-0.088883,0.585982,2.415353,sz000010,2018-08-31,2018-06-30,0.897529,0.102471,0.381140,-2.598841,-0.508655,,-0.508655,sz000010,2018-08-31,2018-06-30,-0.076356,2.585185,0.037371,0.999511,-0.790732,0.990642,1.384787,-0.576407
sz000010,2019-08-02,2019-06-30,0.024106,0.090715,0.287395,42893224.110000,-0.776092,472836173.150000,819854713.00,522093498.00,sz000010,2019-08-02,2019-06-30,0.501205,359.134267,0.258381,696.645002,0.167125,0.137232,sz000010,2019-08-02,2019-06-30,-0.599181,0.365422,1.504462,1.120540,1.120393,sz000010,2019-08-02,2019-06-30,1.120549,0.613923,0.099954,0.795745,0.770659,4.360310,sz000010,2019-08-02,2019-06-30,0.840274,0.159726,0.043524,2.495114,-0.230104,-2.536568,-0.230104,sz000010,2019-08-02,2019-06-30,0.024106,8.117602,0.137232,0.238540,0.090715,0.623160,0.599217,0.242937
sz000010,2020-08-25,2020-06-30,0.019511,0.037985,0.198851,21017306.400000,0.054961,553311773.680000,819854713.00,522171498.00,sz000010,2020-08-25,2020-06-30,0.350615,513.382983,0.330464,544.688439,0.149472,0.125281,sz000010,2020-08-25,2020-06-30,0.065855,0.255323,-0.510009,-0.136000,-0.138243,sz000010,2020-08-25,2020-06-30,1.021641,0.713221,0.042175,0.349492,0.828470,5.829895,sz000010,2020-08-25,2020-06-30,0.843602,0.156398,0.040876,1.819107,-0.160664,-4.229730,-0.160664,sz000010,2020-08-25,2020-06-30,0.019511,9.773149,0.125281,0.419525,0.037985,0.598040,0.450280,0.141057
sz000010,2021-08-31,2021-06-30,0.016088,0.028809,0.177600,16219337.220000,0.047570,561382248.540000,819854713.00,522171498.00,sz000010,2021-08-31,2021-06-30,0.287071,627.021648,2.343061,76.822576,0.195133,0.154809,sz000010,2021-08-31,2021-06-30,0.092616,-0.178306,-0.228287,-0.101852,-0.095210,sz000010,2021-08-31,2021-06-30,1.067435,0.997611,0.015016,-0.229733,0.776620,4.476667,sz000010,2021-08-31,2021-06-30,0.783225,0.216775,0.066541,1.783292,-0.325099,-11.284634,-0.325099,sz000010,2021-08-31,2021-06-30,0.016088,7.333724,0.154809,0.491870,0.028809,0.622720,0.439239,0.105326
sz000010,2022-08-29,2022-06-30,0.010657,0.027263,0.140147,11851230.060000,0.023521,434695932.340000,1058692292.00,522171273.00,sz000010,2022-08-29,2022-06-30,0.171081,1052.132634,2.205807,81.602793,0.120026,0.094884,sz000010,2022-08-29,2022-06-30,1.500475,0.226028,-0.269315,-0.082474,0.180887,sz000010,2022-08-29,2022-06-30,1.257510,1.199639,0.130366,0.028363,0.651410,2.868701,sz000010,2022-08-29,2022-06-30,0.776721,0.223279,0.214724,1.478001,-1.313365,-48.173440,-1.313365,sz000010,2022-08-29,2022-06-30,0.010657,5.182260,0.094884,0.794928,0.027263,0.747973,0.323410,0.112704
sz000010,2014-10-24,2014-09-30,-0.022504,-0.108030,0.220001,-14149355.940000,-0.033145,,588069788.00,358157448.00,sz000010,2014-10-24,2014-09-30,1.095120,246.548359,0.416118,648.854227,0.156743,0.145121,sz000010,2014-10-24,2014-09-30,-0.030408,-0.286670,-4.808740,-3.350000,-2.565947,sz000010,2014-10-24,2014-09-30,4.381654,3.105769,2.255952,-0.616733,0.210836,1.267163,sz000010,2014-10-24,2014-09-30,0.915278,0.084722,0.770196,,-0.602393,,-0.602393,sz000010,2014-10-24,2014-09-30,-0.022504,1.470567,0.145121,0.976129,-0.108030,1.092172,0.692857,-0.142761
sz000010,2015-10-27,2015-09-30,0.005049,0.003647,0.154661,1998049.660000,-0.098586,,588069788.00,407929925.00,sz000010,2015-10-27,2015-09-30,7.799750,34.616493,2.582590,104.546212,0.875259,0.404748,sz000010,2015-10-27,2015-09-30,-0.095004,1.448148,1.141211,1.200000,1.200258,sz000010,2015-10-27,2015-09-30,0.519295,0.312491,0.178997,7.237292,0.709399,3.441149,sz000010,2015-10-27,2015-09-30,0.292135,0.707865,0.282750,3.425152,-0.585992,-160.672380,-0.585992,sz000010,2015-10-27,2015-09-30,0.005049,2.470839,0.404748,1.384290,0.003647,0.161842,0.708042,0.031827
sz000010,2016-10-25,2016-09-30,0.010038,0.029954,0.282398,21208658.430000,0.064188,,819854713.00,407929925.00,sz000010,2016-10-25,2016-09-30,1.706961,158.175849,0.340819,792.208620,0.226793,0.143701,sz000010,2016-10-25,2016-09-30,3.000285,1.459244,9.614680,4.702128,6.934859,sz000010,2016-10-25,2016-09-30,1.616719,0.725286,0.269687,0.833747,0.528967,2.122993,sz000010,2016-10-25,2016-09-30,0.598407,0.401593,0.278890,1.500674,-0.263935,-8.811243,-0.263935,sz000010,2016-10-25,2016-09-30,0.010038,2.253534,0.143701,1.034807,0.029954,0.530010,0.333633,0.169398
sz000010,2017-10-28,2017-09-30,0.005710,0.018698,0.296699,11966430.250000,0.037344,,819854713.00,522171498.00,sz000010,2017-10-28,2017-09-30,1.789181,150.906999,0.236292,1142.655042,0.211975,0.142917,sz000010,2017-10-28,2017-09-30,0.014031,-0.125893,-0.435776,-0.421642,-0.421951,sz000010,2017-10-28,2017-09-30,1.653728,0.548401,0.240187,-0.258079,0.448974,1.814796,sz000010,2017-10-28,2017-09-30,0.735212,0.264788,0.355805,1.521761,0.911634,48.756785,0.911634,sz000010,2017-10-28,2017-09-30,0.005710,2.015410,0.142917,1.060163,0.018698,0.428996,0.342867,0.127118
sz000010,2018-10-30,2018-09-30,-0.181218,-1.007784,0.079530,-188810656.340000,-1.544272,,819854713.00,522171348.00,sz000010,2018-10-30,2018-09-30,0.315308,856.304723,0.092424,2921.325724,0.061907,0.054076,sz000010,2018-10-30,2018-09-30,-0.567259,-0.065122,-16.778361,-16.103226,-16.131633,sz000010,2018-10-30,2018-09-30,1.209553,0.519857,0.045147,0.466996,0.704523,3.384363,sz000010,2018-10-30,2018-09-30,0.845618,0.154382,0.179726,-4.392790,-0.377172,,-0.377172,sz000010,2018-10-30,2018-09-30,-0.181218,3.270661,0.054076,1.016708,-1.007784,1.009347,1.227646,-0.813305
sz000010,2019-10-31,2019-09-30,0.101465,0.102566,0.244019,111129325.000000,-0.604829,,819854713.00,522093498.00,sz000010,2019-10-31,2019-09-30,1.065397,253.426562,0.575094,469.488819,0.350788,0.287550,sz000010,2019-10-31,2019-09-30,-0.542343,0.114709,1.588575,1.513983,1.227452,sz000010,2019-10-31,2019-09-30,1.026980,0.560987,0.052613,0.314175,0.830591,5.902864,sz000010,2019-10-31,2019-09-30,0.834890,0.165110,0.039536,3.555687,-0.087926,-0.857266,-0.087926,sz000010,2019-10-31,2019-09-30,0.101465,8.756196,0.287550,0.392902,0.102566,0.679292,0.718760,0.210069
sz000010,2020-10-30,2020-09-30,0.056411,0.072483,0.236100,56170496.670000,0.035169,,819854713.00,522171498.00,sz000010,2020-10-30,2020-09-30,0.491124,549.759614,0.693191,389.502828,0.210669,0.176337,sz000010,2020-10-30,2020-09-30,0.079988,0.055129,-0.494548,-0.405253,-0.404034,sz000010,2020-10-30,2020-09-30,1.045789,0.995559,0.006342,0.039719,0.818460,5.508432,sz000010,2020-10-30,2020-09-30,0.841458,0.158542,0.044713,2.435298,-0.476749,-6.577410,-0.476749,sz000010,2020-10-30,2020-09-30,0.056411,9.527037,0.176337,0.463261,0.072483,0.622793,0.589791,0.197330
sz000010,2021-10-27,2021-09-30,0.043014,0.037895,0.177494,40037294.570000,0.043258,,819854713.00,522171498.00,sz000010,2021-10-27,2021-09-30,0.517915,521.320579,4.298637,62.810613,0.347081,0.278729,sz000010,2021-10-27,2021-09-30,0.080514,-0.101936,-0.287218,-0.167192,-0.168108,sz000010,2021-10-27,2021-09-30,1.072656,1.006358,0.005604,-0.135985,0.787429,4.704311,sz000010,2021-10-27,2021-09-30,0.802232,0.197768,0.066007,1.991255,-0.188691,-4.979276,-0.188691,sz000010,2021-10-27,2021-09-30,0.043014,7.531990,0.278729,0.540676,0.037895,0.659443,0.543513,0.105730
sz000010,2022-10-29,2022-09-30,-0.003430,-0.009665,0.146366,-5406476.610000,-0.001133,,1058692292.00,522171273.00,sz000010,2022-10-29,2022-09-30,0.223530,1207.893511,2.807535,96.169779,0.157761,0.124049,sz000010,2022-10-29,2022-09-30,1.405569,0.097066,-1.135036,-1.128788,-1.139111,sz000010,2022-10-29,2022-09-30,1.259108,1.198111,0.093261,-0.102949,0.643867,2.807936,sz000010,2022-10-29,2022-09-30,0.767685,0.232315,0.219102,0.944138,-1.164173,,-1.164173,sz000010,2022-10-29,2022-09-30,-0.003430,5.135908,0.124049,0.556991,-0.009665,5.802445,-0.018603,0.089537
sz000010,2015-03-28,2014-12-31,-0.127799,-0.327045,0.177945,-75318345.800000,-0.126776,217478938.220000,588069788.00,358157448.00,sz000010,2015-03-28,2014-12-31,1.907260,188.752452,0.899109,400.396424,0.278182,0.251418,sz000010,2015-03-28,2014-12-31,-0.119553,-0.217526,-20.764653,-24.924528,-24.742262,sz000010,2015-03-28,2014-12-31,3.522901,2.828076,1.966265,-0.313706,0.314128,1.457999,sz000010,2015-03-28,2014-12-31,0.865373,0.134627,0.665094,,-0.524053,,-0.524053,sz000010,2015-03-28,2014-12-31,-0.127799,1.570214,0.251418,0.989841,-0.327045,0.997453,0.899044,-0.364699
